stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_street,stop_city,stop_region,stop_postcode
1452,CADIGHIARA 1/CASCINE,,44.411831,8.990253,,,Via Cadighiara,Genoa,Regione Liguria,16100
1453,CADIGHIARA 2/TRE PINI,,44.413837,8.992624,,,Via Cadighiara,Genoa,Regione Liguria,16100
1454,NASCHE 1/RIMESSA,,44.415230,8.995741,,,Via Nasche,Genoa,Regione Liguria,16100
1455,NASCHE 2/BINELLE,,44.417015,8.998666,,,Via Nasche,Genoa,Regione Liguria,16100
1456,NASCHE 3/COSTA,,44.417145,9.001069,,,Via Nasche,Genoa,Regione Liguria,16100
1457,SAN GIORGIO 1/BARILLARO,,44.419918,9.002194,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1458,SAN GIORGIO 2/FOSSATO,,44.423653,9.002000,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1459,SAN GIORGIO 3/NUELO,,44.421219,9.005207,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1460,SAN GIORGIO 4/,,44.426331,9.008979,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1461,SAN GIORGIO 5/SELLA,,44.427105,9.010824,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1462,SAN GIORGIO 6/PIANATA,,44.427715,9.013395,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1463,SAN GIORGIO 7/OROBONI,,44.428406,9.015355,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1464,SAN GIORGIO 8/MADONNETTA,,44.429455,9.016937,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1465,SAN GIORGIO 9/SOTTOROCCA,,44.431366,9.018799,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1466,SAN GIORGIO 10/CADEROSSI,,44.432606,9.020365,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1467,BAVARI/FINE CORSA,,44.433136,9.019162,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1468,BAVARI/CHIESA,,44.432949,9.018813,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1469,SAN GIORGIO 1/CADEROSSI,,44.432735,9.020391,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1470,SAN GIORGIO 2/SOTTOROCCA,,44.431175,9.018517,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1471,SAN GIORGIO 3/MADONNETTA,,44.429550,9.016882,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1472,SAN GIORGIO 4/OROBONI,,44.428341,9.015176,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1473,SAN GIORGIO 5/PIANATA,,44.427879,9.013179,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1474,SAN GIORGIO 6/SELLA,,44.426941,9.010322,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1475,SAN GIORGIO 7/,,44.426380,9.008794,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1476,SAN GIORGIO 8/NUELO,,44.421425,9.004985,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1477,SAN GIORGIO 9/FOSSATO,,44.423878,9.001933,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1478,SAN GIORGIO 10/BARILLARO,,44.419876,9.001935,,,Via alla Chiesa di San Giorgio di Bavari,Genoa,Regione Liguria,16100
1479,NASCHE 3/COSTA,,44.417240,9.000709,,,Via Nasche,Genoa,Regione Liguria,16100
1480,NASCHE 4/BINELLE,,44.416939,8.998395,,,Via Nasche,Genoa,Regione Liguria,16100
1481,NASCHE 5/RIMESSA,,44.415379,8.995251,,,Via Nasche,Genoa,Regione Liguria,16100
1482,CADIGHIARA 2/TRE PINI,,44.413925,8.992628,,,Via Cadighiara,Genoa,Regione Liguria,16100
1483,CADIGHIARA 3/CASCINE,,44.412018,8.990269,,,Via Cadighiara,Genoa,Regione Liguria,16100
1484,ROTONDA/TANINI,,44.408695,8.988241,,,Via Posalunga,Genoa,Regione Liguria,16100
1485,SULFUREE 2/AUTOSTRADA,,44.428345,8.769578,,,Via alle Sorgenti Sulfuree,Genoa,Regione Liguria,16100
1486,SAN DESIDERIO/CAPOLINEA,,44.422138,9.009734,,,Piazza Armando Grosso,Genoa,Regione Liguria,16100
1487,BISAGNO/TERRE ROSSE,,44.420513,9.006942,,,Via Ettore Bisagno,Genoa,Regione Liguria,16100
1488,NASCHE 1/CHIESA,,44.419952,9.003927,,,Via Nasche,Genoa,Regione Liguria,16100
1489,NASCHE 2/,,44.419216,9.001540,,,Via Nasche,Genoa,Regione Liguria,16100
1490,PROVVIDENZA/AVEZZANA,,44.417892,8.921063,,,Salita della Provvidenza,Genoa,Regione Liguria,16100
1492,NASCHE 4/,,44.419205,9.001642,,,Via Nasche,Genoa,Regione Liguria,16100
1493,NASCHE 5/CHIESA,,44.419899,9.004072,,,Via Nasche,Genoa,Regione Liguria,16100
1494,BISAGNO/TERRE ROSSE,,44.420731,9.007145,,,Via Ettore Bisagno,Genoa,Regione Liguria,16100
1495,SAN DESIDERIO/FINE CORSA,,44.422050,9.010042,,,Piazza Armando Grosso,Genoa,Regione Liguria,16100
1496,APPARIZIONE/CIMITERO,,44.404755,9.001124,,,Via Visconte Maggiolo,Genoa,Regione Liguria,16100
1497,PITTO/MONTE FASCE,,44.405636,8.999271,,,Piazza Luigi Pitto,Genoa,Regione Liguria,16100
1498,OLIVIERI 1/ORATORIO,,44.405094,8.997010,,,Via Angelo Olivieri,Genoa,Regione Liguria,16100
1499,OLIVIERI 2/CROCE ROSSA,,44.404709,8.995637,,,Via Angelo Olivieri,Genoa,Regione Liguria,16100
1500,OLIVIERI 3/BOCCIARDO,,44.403519,8.992714,,,Via Angelo Olivieri,Genoa,Regione Liguria,16100
1501,MONACO SIMONE 1/BASTIA,,44.403473,8.995141,,,Via Monaco Simone,Genoa,Regione Liguria,16100
1502,MONACO SIMONE 2/PENEGO,,44.402733,8.993471,,,Via Monaco Simone,Genoa,Regione Liguria,16100
1503,TANINI 1/FONTANA,,44.401199,8.991127,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1504,TANINI 2/PONTEVECCHIO,,44.402466,8.989396,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1505,TANINI 3/BOCCIARDO,,44.403618,8.989588,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1506,TANINI 4/PICA,,44.405972,8.989177,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1507,TANINI 5/CIANCIULLO,,44.407516,8.989390,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1508,TANINI 6/POSALUNGA,,44.408569,8.988461,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1509,TANINI 1/POSALUNGA,,44.408470,8.988575,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1510,TANINI 2/CIANCIULLO,,44.407360,8.989178,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1511,TANINI 3/PICA,,44.405472,8.989032,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1512,TANINI 4/BOCCIARDO,,44.403664,8.989463,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1513,TANINI 5/PONTEVECCHIO,,44.402309,8.989360,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1514,TANINI 6/FONTANA,,44.401100,8.991324,,,Via Giulio Tanini,Genoa,Regione Liguria,16100
1515,MONACO SIMONE 1/PENEGO,,44.402554,8.993471,,,Via Monaco Simone,Genoa,Regione Liguria,16100
1516,MONACO SIMONE 3/BASTIA,,44.403793,8.995222,,,Via Angelo Olivieri,Genoa,Regione Liguria,16100
1517,OLIVIERI 1/BOCCIARDO,,44.403576,8.992924,,,Via Angelo Olivieri,Genoa,Regione Liguria,16100
1518,OLIVIERI 2/CROCE ROSSA,,44.404606,8.995704,,,Via Angelo Olivieri,Genoa,Regione Liguria,16100
1519,OLIVIERI 3/ORATORIO,,44.405083,8.997133,,,Via Angelo Olivieri,Genoa,Regione Liguria,16100
1520,PITTO/MONTE FASCE,,44.405560,8.999234,,,Piazza Luigi Pitto,Genoa,Regione Liguria,16100
1521,GIOVANNI XXIII/CAPOLINEA,,44.415062,8.971240,,,Via Giovanni XXIII,Genoa,Regione Liguria,16100
1522,GIOVANNI XXIII 1/,,44.414673,8.970803,,,Via Giovanni XXIII,Genoa,Regione Liguria,16100
1523,GIOVANNI XXIII 2/,,44.414322,8.971033,,,Via Giovanni XXIII,Genoa,Regione Liguria,16100
1524,GIOVANNI XXIII 3/,,44.413750,8.969459,,,Via Giovanni XXIII,Genoa,Regione Liguria,16100
1525,GIOVANNI XXIII 4/,,44.413406,8.969562,,,Via Giovanni XXIII,Genoa,Regione Liguria,16100
1526,GIOVANNI XXIII 1/,,44.413479,8.969518,,,Via Giovanni XXIII,Genoa,Regione Liguria,16100
1527,GIOVANNI XXIII 2/,,44.413631,8.969649,,,Via Giovanni XXIII,Genoa,Regione Liguria,16100
1528,GIOVANNI XXIII 3/,,44.414261,8.971209,,,Via Giovanni XXIII,Genoa,Regione Liguria,16100
1529,GIOVANNI XXIII 4/,,44.414703,8.970710,,,Via Giovanni XXIII,Genoa,Regione Liguria,16100
1531,SAFFI 1/ORTIZ,,44.401855,8.931502,,,Corso Aurelio Saffi,Genoa,Regione Liguria,16100
1532,MERCATI GENERALI/,,44.474049,8.908963,,,Via Mercati Generali,Genoa,Regione Liguria,16100
1534,PRINCIPE FS/CAPOLINEA,,44.416714,8.922074,,,Piazza Acquaverde,Genoa,Regione Liguria,16100
1535,MENOTTI 1/SOLIMAN,,44.425339,8.845005,,,Via Ciro Menotti,Genoa,Regione Liguria,16100
1537,BALBI 2/PALAZZO REALE,,44.415768,8.924785,,,Via Balbi,Genoa,Regione Liguria,16100
1538,CARNIA 1/CELESIA,,44.440681,8.891892,,,Via Carnia,Genoa,Regione Liguria,16100
1539,CARNIA 2/TOFANE,,44.441994,8.893000,,,Via Carnia,Genoa,Regione Liguria,16100
1540,TOFANE 1/AUTOSTRADA,,44.442245,8.894730,,,Via Tofane,Genoa,Regione Liguria,16100
1541,TOFANE 2/,,44.442673,8.896221,,,Via Tofane,Genoa,Regione Liguria,16100
1542,TOFANE 3/,,44.443180,8.896307,,,Via Tofane,Genoa,Regione Liguria,16100
1543,PALLAVICINI/CAPOLINEA,,44.437435,8.892247,,,Via Gioacchino Rossini,Genoa,Regione Liguria,16100
1544,PIACENZA 11/RESASCO,,44.428650,8.953333,,,Via Piacenza,Genoa,Regione Liguria,16100
1545,PIACENZA 2/RESASCO,,44.428715,8.953883,,,Via Piacenza,Genoa,Regione Liguria,16100
1546,OBERDAN 3/PONTE DI NERVI,,44.385029,9.033062,,,Via Guglielmo Oberdan,Genoa,Regione Liguria,16100
1547,BARACCA/SESTRI,,44.425037,8.849351,,,Piazza Francesco Baracca,Genoa,Regione Liguria,16100
1549,BIANCHI 2/BAGNASCO,,44.420517,8.880571,,,Via Renata Bianchi,Genoa,Regione Liguria,16100
1551,SOMMA 2/NOFFI,,44.383270,9.050414,,,Via Donato Somma,Genoa,Regione Liguria,16100
1552,BENEDETTO XV/ALBERTI,,44.406113,8.968500,,,Viale Benedetto XV,Genoa,Regione Liguria,16100
1553,TURCHINO 1/MONTANELLA,,44.432171,8.769813,,,Via Martiri del Turchino,Genoa,Regione Liguria,16100
1554,STALLO 3/TAVELLA,,44.422043,8.929376,,,Via Lorenzo Stallo,Genoa,Regione Liguria,16100
1557,RIMESSA/CORNIGLIANO,,44.415577,8.873775,,,Via San Giovanni d'Acri,Genoa,Regione Liguria,16100
1558,CICLAMINI 8/ANEMONI,,44.402412,9.005759,,,Via dei Ciclamini,Genoa,Regione Liguria,16100
1559,ANEMONI/COSTA D'ORECCHIA,,44.400890,9.005083,,,Via degli Anemoni,Genoa,Regione Liguria,16100
1560,CICLAMINI 9/ANEMONI,,44.402283,9.005181,,,Via dei Ciclamini,Genoa,Regione Liguria,16100
1563,DE MARI/,,44.429131,8.770668,,,Via De Mari,Genoa,Regione Liguria,16100
1564,SANREMO/BORDIGHERA,,44.429459,8.772541,,,Via San Remo,Genoa,Regione Liguria,16100
1565,DIANO MARINA 3/MURTOLA,,44.430977,8.774166,,,Via Diano Marina,Genoa,Regione Liguria,16100
1566,DIANO MARINA 2/,,44.430836,8.773334,,,Via Diano Marina,Genoa,Regione Liguria,16100
1567,DIANO MARINA 1/MURTOLA,,44.431053,8.774010,,,Via Diano Marina,Genoa,Regione Liguria,16100
1568,MURTOLA/SANREMO,,44.429039,8.773494,,,Via Gaspare Murtola,Genoa,Regione Liguria,16100
1569,SAFFI 5/RIVOLI,,44.400570,8.932629,,,Corso Aurelio Saffi,Genoa,Regione Liguria,16100
1570,FERREIRA/OSSERVATORIO,,44.418438,8.922452,,,Salita della Provvidenza,Genoa,Regione Liguria,16100
1571,MASSUCCONE MAZZINI 3/,,44.458763,8.896036,,,Via Antonietta Massuccone Mazzini,Genoa,Regione Liguria,16100
1572,MASSUCCONE MAZZINI 5/,,44.458725,8.896160,,,Via Antonietta Massuccone Mazzini,Genoa,Regione Liguria,16100
1573,ARMELLINI 1/ISTITUTO CHIOSSONE,,44.413292,8.944045,,,Corso Carlo Armellini,Genoa,Regione Liguria,16100
1574,DOGALI 2/KASSALA,,44.417458,8.926966,,,Corso Dogali,Genoa,Regione Liguria,16100
1575,ASILO GARBARINO 2/,,44.415859,8.912962,,,Via Asilo Davide e Delfina Garbarino,Genoa,Regione Liguria,16100
1576,ASILO GARBARINO 4/,,44.415958,8.913230,,,Via Asilo Davide e Delfina Garbarino,Genoa,Regione Liguria,16100
1577,CANEPA 1/MALMISTRA,,44.427578,8.851075,,,Viale Carlo Canepa,Genoa,Regione Liguria,16100
1578,CANEPA 2/MALMISTRA,,44.427574,8.850947,,,Viale Carlo Canepa,Genoa,Regione Liguria,16100
1580,DANTE 1/DE FERRARI,,44.406425,8.934536,,,Via Dante,Genoa,Regione Liguria,16100
1581,VESPUCCI/CAPOLINEA,,44.430183,8.812104,,,Via Amerigo Vespucci,Genoa,Regione Liguria,16100
1582,VESPUCCI 1/CIVITALI CAMPEGGIO,,44.429737,8.813437,,,Via Amerigo Vespucci,Genoa,Regione Liguria,16100
1583,VESPUCCI 2/,,44.429352,8.812031,,,Via Amerigo Vespucci,Genoa,Regione Liguria,16100
1584,VESPUCCI 3/PRESTINARI,,44.428413,8.813701,,,Via Amerigo Vespucci,Genoa,Regione Liguria,16100
1586,MARTIRI LIBERTA'/DE NICOLAY,,44.426777,8.814357,,,Via Martiri della Libertà,Genoa,Regione Liguria,16100
1587,PEGLI FS/MUSEI PALLAVICINI,,44.425869,8.817013,,,Piazza Amilcare Ponchielli,Genoa,Regione Liguria,16100
1588,PAVIA/BONAVINO,,44.427128,8.816274,,,Via Pavia,Genoa,Regione Liguria,16100
1589,RICASOLI/MUSEO NAVALE,,44.427902,8.814721,,,Via Bettino Ricasoli,Genoa,Regione Liguria,16100
1590,ROVETTA 2/TARIGO,,44.428234,8.812210,,,Via Gerolamo Rovetta,Genoa,Regione Liguria,16100
1591,PRESTINARI/RICASOLI,,44.428558,8.813563,,,Via Marcello Prestinari,Genoa,Regione Liguria,16100
1592,VESPUCCI 1/,,44.429291,8.812388,,,Via Amerigo Vespucci,Genoa,Regione Liguria,16100
1593,VESPUCCI 2/CIVITALI CAMPEGGIO,,44.429680,8.813552,,,Via Amerigo Vespucci,Genoa,Regione Liguria,16100
1595,TAGGIA/PRA',,44.427734,8.778513,,,Via Taggia,Genoa,Regione Liguria,16100
1596,BRANEGA 1/AUTOSTRADA,,44.429684,8.777998,,,Via Branega,Genoa,Regione Liguria,16100
1597,BRANEGA 2/CAMPO SPORTIVO,,44.431278,8.777959,,,Via Branega,Genoa,Regione Liguria,16100
1598,STASSANO 1/,,44.432201,8.778824,,,Via Ernesto Stassano,Genoa,Regione Liguria,16100
1599,STASSANO 2/,,44.432201,8.779406,,,Via Ernesto Stassano,Genoa,Regione Liguria,16100
1600,STASSANO/CAPOLINEA,,44.432575,8.779659,,,Via Ernesto Stassano,Genoa,Regione Liguria,16100
1601,STASSANO 1/,,44.432125,8.779340,,,Via Ernesto Stassano,Genoa,Regione Liguria,16100
1602,STASSANO 2/,,44.432236,8.778932,,,Via Ernesto Stassano,Genoa,Regione Liguria,16100
1603,BRANEGA 1/CAMPO SPORTIVO,,44.431206,8.777843,,,Via Branega,Genoa,Regione Liguria,16100
1604,BRANEGA 2/AUTOSTRADA,,44.429554,8.777928,,,Via Branega,Genoa,Regione Liguria,16100
1605,TAGGIA/PRA',,44.427704,8.778427,,,Via Taggia,Genoa,Regione Liguria,16100
1606,RUBENS/CERUSA,,44.427250,8.741921,,,Via Pietro Paolo Rubens,Genoa,Regione Liguria,16100
1607,VILLA GAVOTTI 1/GIARDINI,,44.428787,8.834299,,,Viale Villa Gavotti,Genoa,Regione Liguria,16100
1608,VILLA GAVOTTI 2/PISCINA,,44.430820,8.832117,,,Viale Villa Gavotti,Genoa,Regione Liguria,16100
1609,VILLA GAVOTTI/CAPOLINEA,,44.432671,8.831639,,,Viale Villa Gavotti,Genoa,Regione Liguria,16100
1610,VILLA GAVOTTI 1/PISCINA,,44.430965,8.831787,,,Viale Villa Gavotti,Genoa,Regione Liguria,16100
1611,VILLA GAVOTTI 2/GIARDINI,,44.428627,8.833689,,,Viale Villa Gavotti,Genoa,Regione Liguria,16100
1612,MONNET/STADIO,,44.415367,8.951503,,,Piazzale Atleti Azzurri d'Italia,Genoa,Regione Liguria,16100
1613,LODI 3/,,44.441822,8.960788,,,Via Lodi,Genoa,Regione Liguria,16100
1614,PARKS/VERITA',,44.428436,8.755336,,,Via Don Giovanni Verità,Genoa,Regione Liguria,16100
1615,ROMANA DI VOLTRI 1/NERVALLO,,44.426865,8.741143,,,Via Romana di Voltri,Genoa,Regione Liguria,16100
1616,ROMANA DI VOLTRI 2/,,44.425869,8.739431,,,Via Romana di Voltri,Genoa,Regione Liguria,16100
1617,ROMANA DI VOLTRI 3/SORIA,,44.424934,8.737526,,,Via Romana di Voltri,Genoa,Regione Liguria,16100
1618,ROMANA DI VOLTRI 4/,,44.423607,8.736417,,,Via Romana di Voltri,Genoa,Regione Liguria,16100
1619,ROMANA DI VOLTRI 5/CANEPA,,44.422878,8.733948,,,Via Romana di Voltri,Genoa,Regione Liguria,16100
1620,NUOVA DI CREVARI 1/,,44.423134,8.731619,,,Via Nuova di Crevari,Genoa,Regione Liguria,16100
1621,NUOVA DI CREVARI 2/,,44.422260,8.729282,,,Via Nuova di Crevari,Genoa,Regione Liguria,16100
1622,NUOVA DI CREVARI 3/GAINOTTI,,44.420628,8.725731,,,Via Nuova di Crevari,Genoa,Regione Liguria,16100
1623,NUOVA DI CREVARI 4/,,44.423775,8.729524,,,Via Nuova di Crevari,Genoa,Regione Liguria,16100
1624,NUOVA DI CREVARI 5/FONTANA,,44.424065,8.729298,,,Via Nuova di Crevari,Genoa,Regione Liguria,16100
1626,CREVARI/CAPOLINEA,,44.424862,8.730898,,,Via Pissapaola,Genoa,Regione Liguria,16100
1627,NUOVA DI CREVARI 1/FONTANA,,44.424068,8.729174,,,Via Nuova di Crevari,Genoa,Regione Liguria,16100
1628,NUOVA DI CREVARI 2/,,44.423775,8.729364,,,Via Nuova di Crevari,Genoa,Regione Liguria,16100
1629,NUOVA DI CREVARI 3/GAINOTTI,,44.420506,8.725425,,,Via Nuova di Crevari,Genoa,Regione Liguria,16100
1630,NUOVA DI CREVARI 4/,,44.422119,8.729084,,,Via Nuova di Crevari,Genoa,Regione Liguria,16100
1631,NUOVA DI CREVARI 5/,,44.423073,8.732066,,,Via Nuova di Crevari,Genoa,Regione Liguria,16100
1632,ROMANA DI VOLTRI 1/CANEPA,,44.422813,8.733963,,,Via Romana di Voltri,Genoa,Regione Liguria,16100
1633,ROMANA DI VOLTRI 2/,,44.423687,8.736626,,,Via Romana di Voltri,Genoa,Regione Liguria,16100
1634,ROMANA DI VOLTRI 3/SORIA,,44.424892,8.737639,,,Via Romana di Voltri,Genoa,Regione Liguria,16100
1635,ROMANA DI VOLTRI 4/,,44.426003,8.739687,,,Via Romana di Voltri,Genoa,Regione Liguria,16100
1636,ROMANA DI VOLTRI 5/NERVALLO,,44.426975,8.741393,,,Via Romana di Voltri,Genoa,Regione Liguria,16100
1637,FABBRICHE 1/,,44.429245,8.742609,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1638,FABBRICHE 2/,,44.432053,8.740241,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1639,FABBRICHE 3/BRIGNA,,44.432877,8.738377,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1640,FABBRICHE 4/ACQUEDOTTO,,44.434132,8.736583,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1641,FABBRICHE 5/,,44.437519,8.736663,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1642,FABBRICHE 6/CHIALE,,44.438690,8.732300,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1643,FABBRICHE 7/CHIESA DI CHIALE,,44.440617,8.730834,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1644,FABBRICHE 8/AUTOSTRADA,,44.442230,8.729885,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1645,FABBRICHE 9/,,44.444187,8.729083,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1646,FABBRICHE 10/,,44.445950,8.727882,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1647,FABBRICHE 11/,,44.446609,8.725584,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1648,FABBRICHE 12/,,44.447186,8.722040,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1649,FABBRICHE 13/,,44.447712,8.720282,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1650,FABBRICHE 14/SCUOLE,,44.447495,8.718640,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1651,FABBRICHE 15/CHIESA,,44.447186,8.717884,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1652,FIORINO 1/COSTA DEL VENTO,,44.448376,8.716205,,,Via a Fiorino,Genoa,Regione Liguria,16100
1653,FIORINO 2/SAMBUCO,,44.449211,8.713538,,,Via a Fiorino,Genoa,Regione Liguria,16100
1654,FIORINO 3/,,44.452629,8.711937,,,Via a Fiorino,Genoa,Regione Liguria,16100
1655,FIORINO 4/TIRO A VOLO,,44.457039,8.712247,,,Via a Fiorino,Genoa,Regione Liguria,16100
1656,FIORINO 5/,,44.459175,8.708772,,,Via a Fiorino,Genoa,Regione Liguria,16100
1658,FIORINO/CAPOLINEA,,44.461552,8.706793,,,Via a Fiorino,Genoa,Regione Liguria,16100
1659,FIORINO 1/,,44.459019,8.708546,,,Via a Fiorino,Genoa,Regione Liguria,16100
1660,FIORINO 2/TIRO A VOLO,,44.456886,8.712308,,,Via a Fiorino,Genoa,Regione Liguria,16100
1661,FIORINO 3/,,44.452488,8.712160,,,Via a Fiorino,Genoa,Regione Liguria,16100
1662,FIORINO 4/SAMBUCO,,44.449116,8.713517,,,Via a Fiorino,Genoa,Regione Liguria,16100
1663,FIORINO 5/COSTA DEL VENTO,,44.448326,8.716329,,,Via a Fiorino,Genoa,Regione Liguria,16100
1664,FABBRICHE 1/CHIESA,,44.446903,8.717765,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1665,FABBRICHE 2/SCUOLE,,44.447510,8.718784,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1666,FABBRICHE 3/,,44.447636,8.720800,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1667,FABBRICHE 4/,,44.447041,8.722018,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1668,FABBRICHE 5/,,44.446640,8.725897,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1669,FABBRICHE 6/,,44.445744,8.727626,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1670,FABBRICHE 7/,,44.444054,8.729056,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1671,FABBRICHE 8/AUTOSTRADA,,44.442154,8.729829,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1672,FABBRICHE 9/CHIESA DI CHIALE,,44.440334,8.730878,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1673,FABBRICHE 10/CHIALE,,44.438610,8.732621,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1674,FABBRICHE 11/,,44.437336,8.736645,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1675,FABBRICHE 12/ACQUEDOTTO,,44.434250,8.736505,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1676,FABBRICHE 13/BRIGNA,,44.432808,8.738451,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1677,FABBRICHE 14/,,44.431984,8.740202,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1678,FABBRICHE 15/,,44.429222,8.742503,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1679,FABBRICHE/CAPOLINEA,,44.447731,8.720380,,,Via delle Fabbriche,Genoa,Regione Liguria,16100
1681,LEMERLE/AUTOSTRADA,,44.432106,8.749946,,,Via Lemerle,Genoa,Regione Liguria,16100
1682,OVADA 1/LIBIA,,44.433434,8.747825,,,Via Ovada,Genoa,Regione Liguria,16100
1683,OVADA 2/CIMITERO DI VOLTRI,,44.436394,8.746197,,,Via Ovada,Genoa,Regione Liguria,16100
1684,OVADA 3/CROVI,,44.439117,8.746111,,,Via Ovada,Genoa,Regione Liguria,16100
1685,ACQUASANTA 1/OVADA,,44.442299,8.747884,,,Via Acquasanta,Genoa,Regione Liguria,16100
1686,ACQUASANTA 3/,,44.444290,8.752400,,,Via Acquasanta,Genoa,Regione Liguria,16100
1687,ACQUASANTA 4/,,44.446842,8.751637,,,Via Acquasanta,Genoa,Regione Liguria,16100
1688,ACQUASANTA 5/CECCA,,44.448860,8.749937,,,Via Acquasanta,Genoa,Regione Liguria,16100
1689,ACQUASANTA 6/,,44.450760,8.751033,,,Via Acquasanta,Genoa,Regione Liguria,16100
1690,ACQUASANTA 7/,,44.451752,8.753128,,,Via Acquasanta,Genoa,Regione Liguria,16100
1691,ACQUASANTA 8/,,44.452209,8.755474,,,Via Acquasanta,Genoa,Regione Liguria,16100
1692,ACQUASANTA 9/,,44.453175,8.761062,,,Via Acquasanta,Genoa,Regione Liguria,16100
1693,ACQUASANTA 10/,,44.455521,8.764930,,,Via Acquasanta,Genoa,Regione Liguria,16100
1694,ACQUASANTA 11/CORZETTI,,44.456741,8.767660,,,Via Acquasanta,Genoa,Regione Liguria,16100
1695,ACQUASANTA 12/BAIARDA,,44.458096,8.768830,,,Via Acquasanta,Genoa,Regione Liguria,16100
1696,ACQUASANTA/SANTUARIO,,44.458271,8.769648,,,Via Acquasanta,Genoa,Regione Liguria,16100
1697,ACQUASANTA 1/BAIARDA,,44.458069,8.768720,,,Via Acquasanta,Genoa,Regione Liguria,16100
1698,ACQUASANTA 2/CORZETTI,,44.456715,8.767477,,,Via Acquasanta,Genoa,Regione Liguria,16100
1699,ACQUASANTA 3/,,44.455456,8.764763,,,Via Acquasanta,Genoa,Regione Liguria,16100
1700,ACQUASANTA 4/,,44.453259,8.760900,,,Via Acquasanta,Genoa,Regione Liguria,16100
